,block,trial,isi,img0,img1,img2,img3,img4,cue,target_idx,lure_idx,correct_pos
0,0,0,32,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Haus,2,3,l
1,0,1,128,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,Stuhl,3,4,l
2,0,2,32,./stimuli/Stuhl.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Haus,3,2,r
3,0,3,512,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Schuh,2,4,r
4,0,4,64,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,Katze,2,3,r
5,0,5,128,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,1,l
6,0,6,512,./stimuli/Katze.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Haus,4,2,r
7,0,7,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Schuh,3,4,l
8,1,0,512,./stimuli/Katze.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Gesicht,3,2,r
9,1,1,128,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,Gesicht,1,4,l
10,1,2,32,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Haus,2,3,l
11,1,3,64,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,Haus,4,3,r
12,1,4,512,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Gesicht,3,4,l
13,1,5,128,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Schuh,3,2,l
14,1,6,32,./stimuli/Stuhl.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Haus,3,4,r
15,1,7,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Schuh,3,4,r
16,2,0,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Gesicht,2,1,r
17,2,1,32,./stimuli/Stuhl.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Katze,2,4,l
18,2,2,32,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,r
19,2,3,128,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Haus,0,3,l
20,2,4,128,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,Katze,4,1,r
21,2,5,512,./stimuli/Katze.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Gesicht,3,1,l
22,2,6,64,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,Schuh,3,2,l
23,2,7,512,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Katze,4,3,r
24,3,0,64,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,Schuh,3,4,r
25,3,1,32,./stimuli/Stuhl.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Schuh,4,3,l
26,3,2,128,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,Schuh,0,3,r
27,3,3,128,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,2,l
28,3,4,512,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Katze,4,3,l
29,3,5,512,./stimuli/Katze.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Gesicht,3,2,r
30,3,6,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Stuhl,4,3,r
31,3,7,32,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
32,4,0,32,./stimuli/Stuhl.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Schuh,4,3,l
33,4,1,128,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
34,4,2,512,./stimuli/Katze.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Haus,4,2,l
35,4,3,64,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,Haus,4,2,l
36,4,4,128,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,Haus,2,3,r
37,4,5,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Gesicht,2,4,r
38,4,6,32,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Katze,3,4,r
39,4,7,512,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Gesicht,3,1,r
40,5,0,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,Gesicht,2,3,r
